fecha,precip_min_grid,precip_max_grid,precip_min_shape,precip_max_shape,deslaves_min_grid,deslaves_max_grid,deslaves_min_shape,deslaves_max_shape
2024-03-07,0.00020899750234093517,1.2032341957092285,0.00020899750234093517,0.6533107757568359,51.21723432093859,52.90800593793392,51.795935444533825,52.90800593793392
2024-03-08,0.011865675449371338,1.116141438484192,0.011865675449371338,1.116141438484192,51.00165158510208,56.586553156375885,51.045213639736176,56.586553156375885
2024-03-09,0.0013706369791179895,0.8771824240684509,0.03813495859503746,0.8771824240684509,51.005490217357874,51.3244753703475,51.08638713136315,51.21461683884263
2024-03-10,0.008181581273674965,0.9097599387168884,0.13928291201591492,0.9097599387168884,51.01608633995056,51.07096349820495,,
2024-03-11,0.0029867675621062517,0.7372169494628906,0.02788604609668255,0.7372169494628906,,,,
2024-03-12,0.007977296598255634,0.9149881601333618,0.14008334279060364,0.9149881601333618,51.04601634666324,51.04601634666324,,
2024-03-13,0.01275444496423006,1.6608787775039673,0.2542780935764313,1.6608787775039673,51.57956164330244,52.76878885924816,,
